,Wikipedia movie ID,Freebase movie ID,Movie release date,Character name,Actor date of birth,Actor gender,Actor height (in meters),Actor ethnicity (Freebase ID),Actor name,Actor age at movie release,Freebase character/actor map ID,Freebase character ID,Freebase actor ID,e.id,Wikipedia Movie id,Movie name,charName,fullName,occurences,max,Persona
1577,8360654,/m/0270qwm,2007-08-29,Feng,1943-03-31,M,1.83,/m/01qhm_,Christopher Walken,64.0,/m/02vb3m1,/m/0dggqnt,/m/016fjj,/m/02vb3m1,8360654,Balls of Fury,Feng,Feng,11,5,6
1578,8360654,/m/0270qwm,2007-08-29,Randy Daytona,1976-10-20,M,1.7,/m/041rx,Dan Fogler,30.0,/m/02tb57h,/m/0dggqlk,/m/0d0fn9,/m/02tb57h,8360654,Balls of Fury,Randy Daytona,"Daytona and his friends , along with Feng 's slaves , escape in Wong 's boat .",32,17,18
1579,13872901,/m/03clvgx,2002-01-11,Durga Prasad,1960-06-10,M,1.74,/m/0dryh9k,Balakrishna Nandamuri,41.0,/m/045_rms,/m/0jvrn28,/m/06t5x_,/m/045_rms,13872901,Seema Simham,Durga Prasad,Simha Prasad,14,36,37
1580,13594438,/m/03hfzd3,2007-10-05,Arthur,1949-05-24,M,1.87,/m/02w7gg,Jim Broadbent,58.0,/m/040l395,/m/09tzssw,/m/01nwwl,/m/040l395,13594438,When Did You Last See Your Father?,Arthur,his,3,2,3
1581,8942251,/m/027qls6,2007-08-14,Baron Mordo,1964-10-25,M,1.83,/m/0x67,Kevin Michael Richardson,42.0,/m/062_8n7,/m/03h1st,/m/0725ny,/m/062_8n7,8942251,Doctor Strange: The Sorcerer Supreme,Baron Mordo,Mordo,14,9,10
1582,8942251,/m/027qls6,2007-08-14,April Strange,1973-02-12,F,1.588,/m/0g8_vp,Tara Strong,34.0,/m/0cs4d93,/m/0h6jljf,/m/01tszq,/m/0cs4d93,8942251,Doctor Strange: The Sorcerer Supreme,April Strange,April,38,10,11
1583,9109203,/m/027xy_4,2007-08-27,Dr. S. R. Nathan,1951-09-07,M,1.78,/m/04mvp8,Mammootty,55.0,/m/03ly6sx,/m/0h27qn3,/m/02hkv5,/m/03ly6sx,9109203,Ore Kadal,Dr. S. R. Nathan,Nathan,5,2,3
1584,939561,/m/03rvz7,2004-08-27,Benjamin O'Ryan,1943-12-31,M,1.73,/m/0dryh9k,Ben Kingsley,60.0,/m/02vcqwc,/m/0bwsjkw,/m/016k6x,/m/02vcqwc,939561,Suspect Zero,Benjamin O'Ryan,O'Ryan,15,7,8
1585,2141418,/m/06ptw1,2004-09-03,Neil McCormick,1981-02-17,M,1.78,/m/013b6_,Joseph Gordon-Levitt,23.0,/m/0k122w,/m/09tx91l,/m/05zbm4,/m/0k122w,2141418,Mysterious Skin,Neil McCormick,his,9,49,50
1586,31417999,/m/0crztvy,2010-09-14,Max Saltzman,1940-03-26,M,1.76,/m/041rx,James Caan,70.0,/m/0cs98_k,/m/0d02dv5,/m/0252fh,/m/0cs98_k,31417999,Henry's Crime,Max Saltzman,the irrepressible Max,3,6,7
1587,31417999,/m/0crztvy,2010-09-14,Henry Torne,1964-09-02,M,1.86,/m/03bkbh,Keanu Reeves,46.0,/m/0gw1rxc,/m/0gww842,/m/0479b,/m/0gw1rxc,31417999,Henry's Crime,Henry Torne,he,17,6,7
1588,28009800,/m/04j34t9,1997-02-07,Luke Cooper,1965-10-10,M,1.78,/m/041rx,Chris Penn,31.0,/m/0chc9g7,/m/0h56t18,/m/04zn7g,/m/0chc9g7,28009800,The Boys Club,Luke Cooper,he,8,18,19
1589,2517072,/m/07kbfw,2002-05-10,Rahul Sharma,1974-01-10,M,1.82,/m/02sch9,Hrithik Roshan,28.0,/m/0k12qb,/m/0gxq4g2,/m/0f5zj6,/m/0k12qb,2517072,Na Tum Jaano Na Hum,Rahul Sharma,Rahul,15,2,3
1590,2517072,/m/07kbfw,2002-05-10,Akshay Kapoor,1970-08-16,M,1.75,/m/0bpjh3,Saif Ali Khan,31.0,/m/0k12qh,/m/0h0xg_2,/m/05g3ss,/m/0k12qh,2517072,Na Tum Jaano Na Hum,Akshay Kapoor,Akshay,9,49,50
1591,2517072,/m/07kbfw,2002-05-10,Esha Malhora,1981-11-02,F,1.68,/m/02sch9,Esha Deol,20.0,/m/0k12qn,/m/0h33h5l,/m/040wjm,/m/0k12qn,2517072,Na Tum Jaano Na Hum,Esha Malhora,she,14,3,4
1592,334874,/m/01xbxn,2004-09-10,Oscar,1968-09-25,M,1.88,/m/0x67,Will Smith,35.0,/m/0k35dm,/m/04j6bvq,/m/0147dk,/m/0k35dm,334874,Shark Tale,Oscar,Oscar and Lenny,50,38,39
1593,334874,/m/01xbxn,2004-09-10,Don Lino,1943-08-17,M,1.77,/m/0xnvg,Robert De Niro,61.0,/m/0k35ds,/m/0bnqc6y,/m/06cgy,/m/0k35ds,334874,Shark Tale,Don Lino,Don Lino,14,24,25
1594,334874,/m/01xbxn,2004-09-10,Angie,1969-04-25,F,1.63,/m/06rd7,Renée Zellweger,35.0,/m/0k35dy,/m/0bnqc85,/m/01c_zw,/m/0k35dy,334874,Shark Tale,Angie,her,17,34,35
1595,334874,/m/01xbxn,2004-09-10,Lenny,1969-08-28,M,1.68,/m/07bch9,Jack Black,35.0,/m/0k35f7,/m/0bnqc77,/m/01vsn38,/m/0k35f7,334874,Shark Tale,Lenny,Lenny as `` Sebastian '',17,34,35
1596,334874,/m/01xbxn,2004-09-10,Lola,1975-06-04,F,1.73,/m/027n1m6,Angelina Jolie,29.0,/m/0k35f2,/m/0hhgwth,/m/0f4vbz,/m/0k35f2,334874,Shark Tale,Lola,Lola,3,38,39
1597,334874,/m/01xbxn,2004-09-10,Sykes,1942-11-17,M,1.63,/m/0xnvg,Martin Scorsese,61.0,/m/0k35fd,/m/0bnqc90,/m/04sry,/m/0k35fd,334874,Shark Tale,Sykes,Sykes,5,9,10
1598,334874,/m/01xbxn,2004-09-10,Frankie,1966-03-26,M,1.727,/m/0xnvg,Michael Imperioli,38.0,/m/03lf1kv,/m/0bnqc7w,/m/02lfcm,/m/03lf1kv,334874,Shark Tale,Frankie,Frankie,6,38,39
1599,1290721,/m/04qgzk,1984-08-15,Alex Gardner,1954-04-09,M,1.83,/m/0fqz6,Dennis Quaid,30.0,/m/02vcf5f,/m/0h167_9,/m/01tnxc,/m/02vcf5f,1290721,Dreamscape,Alex Gardner,Alex and Jane,19,35,36
1600,1290721,/m/04qgzk,1984-08-15,Bob Blair,1929-12-13,M,1.778,/m/044038p,Christopher Plummer,54.0,/m/02vd6g9,/m/0h1zkvn,/m/01ycbq,/m/02vd6g9,1290721,Dreamscape,Bob Blair,Blair,8,35,36
1601,19518500,/m/04mx26p,2002-10-11,Suraj Thakur,1978-06-25,M,1.83,/m/0dryh9k,Aftab Shivdasani,24.0,/m/04q4bsm,/m/0h34b3g,/m/02y_491,/m/04q4bsm,19518500,Pyaasa,Suraj Thakur,Suraj,4,3,4
1602,23015383,/m/064ppbb,2009-11-27,Roger,1961-04-11,M,1.8,/m/0fj1k9,Vincent Gallo,48.0,/m/064znpk,/m/0bbfmhh,/m/01fxck,/m/064znpk,23015383,Metropia,Roger,he,5,20,21
1603,4669663,/m/0cgdqw,1999,Morell,1973-09-05,M,1.765,/m/02w7gg,Paddy Considine,25.0,/m/0gd25qd,/m/0gd25p7,/m/06pbxz,/m/0gd25qd,4669663,A Room for Romeo Brass,Morell,Morell,6,2,3
1604,1759292,/m/05trlj,2005-02-04,Shaukat Vashisht,1959-07-29,M,1.83,/m/0dryh9k,Sanjay Dutt,45.0,/m/02vcrxc,/m/0gz724g,/m/03m2fg,/m/02vcrxc,1759292,Shabd,Shaukat Vashisht,Shaukat,10,2,3
1605,1759292,/m/05trlj,2005-02-04,Yash,1980-07-05,M,1.8,/m/0dryh9k,Zayed Khan,24.0,/m/02vb3bm,/m/0h5hg36,/m/06dzgl,/m/02vb3bm,1759292,Shabd,Yash,Yash,4,3,4
1606,1759292,/m/05trlj,2005-02-04,Antara Vashisth,1973-11-01,F,1.7,/m/0dryh9k,Aishwarya Rai,31.0,/m/0h825vc,/m/0h825vg,/m/050llt,/m/0h825vc,1759292,Shabd,Antara Vashisth,Antara,5,3,4
1607,3254614,/m/091hnm,2005,Shah Jahan - old,1946-01-16,M,1.88,/m/02sch9,Kabir Bedi,58.0,/m/03jrm66,/m/0h71xz3,/m/04b1n,/m/03jrm66,3254614,Taj Mahal—An Eternal Love Story,Shah Jahan - old,Noor Jahan,7,49,50
1608,24117367,/m/07kgq4n,2009-10-16,Vidya,1986-07-26,F,1.75,/m/0dryh9k,Mugdha Godse,23.0,/m/07lmjx_,/m/08q2yjc,/m/0261sxn,/m/07lmjx_,24117367,All The Best: Fun Begins,Vidya,Vidya,7,13,14
1609,24117367,/m/07kgq4n,2009-10-16,Prem,1969-04-02,M,1.8,/m/0dryh9k,Ajay Devgan,40.0,/m/07lmjxj,/m/08q2yhq,/m/044pqn,/m/07lmjxj,24117367,All The Best: Fun Begins,Prem,Prem,8,6,7
1610,24117367,/m/07kgq4n,2009-10-16,Veer,1974-03-08,M,1.83,/m/0dllcfn,Fardeen Khan,35.0,/m/07lmjxp,/m/08q2yj4,/m/04g5nr,/m/07lmjxp,24117367,All The Best: Fun Begins,Veer,Veer,4,3,4
1611,24117367,/m/07kgq4n,2009-10-16,Jhanvi P. Chopra,1979-01-07,F,1.74,/m/0fqp6zk,Bipasha Basu,30.0,/m/07lmjxv,/m/08q2yhy,/m/04y0hj,/m/07lmjxv,24117367,All The Best: Fun Begins,Jhanvi P. Chopra,Jhanvi,7,3,4
1612,921301,/m/03q349,2006-04-14,Estes Kefauver,1949-01-26,M,1.83,/m/032j30,David Strathairn,57.0,/m/0bc5gys,/m/0bc5gyw,/m/031k24,/m/0bc5gys,921301,The Notorious Bettie Page,Estes Kefauver,Estes Kefauver,3,2,3
1613,9190922,/m/027_r04,1947-11-01,Mary Hagen,1928-04-23,F,1.57,/m/02w7gg,Shirley Temple,19.0,/m/03lyg0p,/m/0gy76qy,/m/03d9v8,/m/03lyg0p,9190922,That Hagen Girl,Mary Hagen,Hagen,3,2,3
1614,2105280,/m/06mf__,1993-12-24,Sunil Malhotra,1956-10-19,M,1.8,/m/0dryh9k,Sunny Deol,37.0,/m/0jw_f7,/m/0h0tnsj,/m/03vrnh,/m/0jw_f7,2105280,Darr,Sunil Malhotra,Kiran and Sunil,39,41,42
1615,2105280,/m/06mf__,1993-12-24,Kiran Awasti,1967-11-13,F,1.6,/m/02sch9,Juhi Chawla,26.0,/m/0jw_fd,/m/0h2j4_3,/m/047jhq,/m/0jw_fd,2105280,Darr,Kiran Awasti,Kiran,25,13,14
1616,2105280,/m/06mf__,1993-12-24,Rahul Mehra,1965-11-02,M,1.73,/m/09743,Shahrukh Khan,28.0,/m/0jw_fk,/m/0gxnqqy,/m/01zh29,/m/0jw_fk,2105280,Darr,Rahul Mehra,Rahul,19,21,22
1617,5332316,/m/0dg0lv,2005,Michael Carter,1976-08-24,M,1.861,/m/03bkbh,Alex O'Loughlin,28.0,/m/03lm5rm,/m/08nl5x3,/m/079jcl,/m/03lm5rm,5332316,Feed,Michael Carter,Michael,9,7,8
1618,35003456,/m/0gy69wr,2012-01-12,Miranda,1982-07-30,F,1.76,/m/0dqrh8,Yvonne Strzechowski,29.0,/m/0gy69wc,/m/0gy69wj,/m/02x4zz2,/m/0gy69wc,35003456,The Outback,Miranda,Miranda,17,34,35
1619,35003456,/m/0gy69wr,2012-01-12,Johnny,1963-10-31,M,1.7,/m/048z7l,Rob Schneider,48.0,/m/0h0wl7y,/m/0h0wl81,/m/01fyzy,/m/0h0wl7y,35003456,The Outback,Johnny,Johnny,28,34,35
1620,35003456,/m/0gy69wr,2012-01-12,Hamish,1976-06-29,M,1.83,/m/02jvpv,Bret McKenzie,35.0,/m/0h3cscz,/m/0h3csd1,/m/08n__5,/m/0h3cscz,35003456,The Outback,Hamish,Hamish,5,34,35
1621,31841233,/m/0gtv7pk,2012-09-03,Alice,1975-12-17,F,1.74,/m/0268d21,Milla Jovovich,36.0,/m/0gw26r5,/m/02wtdcf,/m/0151ns,/m/0gw26r5,31841233,Resident Evil: Retribution,Alice,her,36,35,36
1622,31841233,/m/0gtv7pk,2012-09-03,Jill Valentine,1975-03-16,F,1.68,/m/041rx,Sienna Guillory,37.0,/m/0gvzqlt,/m/03c3y9q,/m/0175wg,/m/0gvzqlt,31841233,Resident Evil: Retribution,Jill Valentine,Jill,11,33,34
1623,31841233,/m/0gtv7pk,2012-09-03,Luther,1973-03-08,M,1.918,/m/03wbmrc,Boris Kodjoe,39.0,/m/0hgvx0w,/m/0d4987m,/m/06fpjk,/m/0hgvx0w,31841233,Resident Evil: Retribution,Luther,Luther,3,35,36
1624,3300211,/m/0946bb,1995-10-06,Electra,1960-12-03,F,1.6,/m/07bch9,Julianne Moore,34.0,/m/0jts9f,/m/0n9h53m,/m/01kb2j,/m/0jts9f,3300211,Assassins,Electra,Electra,8,25,26
1625,3704027,/m/09w9gm,1999-12-10,Julie,1972-10-22,F,1.829,/m/02w7gg,Saffron Burrows,27.0,/m/0b6vg_w,/m/0g9g4j6,/m/06dfjg,/m/0b6vg_w,3704027,Miss Julie,Julie,Jean and Miss Julie,6,49,50
1626,10243437,/m/02q6b2r,2006,Anna Veigh,1983-06-10,F,1.78,/m/041rx,Leelee Sobieski,22.0,/m/02tbj_c,/m/0h0z9vl,/m/016zdd,/m/02tbj_c,10243437,In a Dark Place,Anna Veigh,her,39,2,3
1627,2561398,/m/07n4n3,2003-01-10,Abby,1987-06-03,F,1.6,/m/02p1pl6,Lalaine,15.0,/m/0k890j,/m/0h33z1y,/m/01w05t7,/m/0k890j,2561398,You Wish!,Abby,Abby,3,46,47
1628,6469252,/m/0g6j0h,2007-03-08,Bob Lee Swagger,1971-06-05,M,1.7,/m/065b6q,Mark Wahlberg,35.0,/m/02h7r0c,/m/0frjrh,/m/0gy6z9,/m/02h7r0c,6469252,Shooter,Bob Lee Swagger,Swagger and Memphis,3,35,36
1629,6469252,/m/0g6j0h,2007-03-08,Nick Memphis,1976-01-13,M,1.7,/m/01g7zj,Michael Peña,31.0,/m/02h7r0l,/m/02nwqk_,/m/07xv9s,/m/02h7r0l,6469252,Shooter,Nick Memphis,Memphis,7,18,19
1630,6469252,/m/0g6j0h,2007-03-08,Sarah Fenn,1983-02-27,F,1.6,/m/0xnvg,Kate Mara,24.0,/m/02h7r10,/m/02nwqln,/m/0b2pdr,/m/02h7r10,6469252,Shooter,Sarah Fenn,Sarah,7,34,35
1631,6469252,/m/0g6j0h,2007-03-08,Colonel Issac Johnson,1946-07-22,M,1.92,/m/0x67,Danny Glover,60.0,/m/02h7r0t,/m/02nwqjg,/m/0205dx,/m/02h7r0t,6469252,Shooter,Colonel Issac Johnson,his,12,41,42
1632,3034844,/m/08m3c1,1988,Luke Wong Fei-hUng,1952-01-07,M,1.7,/m/03bx0k4,Sammo Hung,35.0,/m/03lczr3,/m/0h5mtqx,/m/0pkr1,/m/03lczr3,3034844,Dragons Forever,Luke Wong Fei-hUng,Wong,4,43,44
1633,3030423,/m/08lq_w,1968,Bud,1924-04-03,M,1.75,/m/07mqps,Marlon Brando,43.0,/m/02vcgrh,/m/0gxs90y,/m/04__f,/m/02vcgrh,3030423,The Night of the Following Day,Bud,Bud,9,41,42
1634,706990,/m/034fs1,2004-01-21,Hilary Faye,1984-04-10,F,1.765,/m/0dbxy,Mandy Moore,19.0,/m/0k2xmv,/m/04d0n1n,/m/01_ztw,/m/0k2xmv,706990,Saved!,Hilary Faye,Hilary Faye,13,40,41
1635,706990,/m/034fs1,2004-01-21,Roland,1980-08-26,M,1.7,/m/033tf_,Macaulay Culkin,23.0,/m/0k2xm_,/m/0bnlpsd,/m/01f5q5,/m/0k2xm_,706990,Saved!,Roland,Roland,8,40,41
1636,706990,/m/034fs1,2004-01-21,Cassandra,1985-03-15,F,1.78,/m/0xnvg,Eva Amurri,18.0,/m/0k2xn9,/m/0bnlprc,/m/03m83s,/m/0k2xn9,706990,Saved!,Cassandra,Cassandra,17,40,41
1637,706990,/m/034fs1,2004-01-21,Pastor Skip,1957-08-19,M,1.85,/m/033tf_,Martin Donovan,46.0,/m/0k2xng,/m/0bnlprw,/m/08664q,/m/0k2xng,706990,Saved!,Pastor Skip,Pastor Skip,13,49,50
1638,706990,/m/034fs1,2004-01-21,Lillian,1964-08-02,F,1.73,/m/065b6q,Mary-Louise Parker,39.0,/m/0k2xnm,/m/0bnlprm,/m/030hbp,/m/0k2xnm,706990,Saved!,Lillian,Lillian,7,14,15
1639,14149346,/m/03cw411,2008-12-10,Hanna Schmitz,1975-10-05,F,1.69,/m/02w7gg,Kate Winslet,33.0,/m/040lvnd,/m/052krvn,/m/0dvld,/m/040lvnd,14149346,The Reader,Hanna Schmitz,Hanna,14,2,3
1640,14149346,/m/03cw411,2008-12-10,Peter Berg,1940-01-12,M,1.87,/m/013xrm,Matthias Habich,68.0,/m/0l07knk,/m/0l07knn,/m/027ll04,/m/0l07knk,14149346,The Reader,Peter Berg,"Michael Berg , a lawyer ,",4,9,10
1641,22672266,/m/05zt0_6,1928-08-04,Tania Fedorova,1905-09-18,F,1.702,/m/06mvq,Greta Garbo,22.0,/m/062xwfy,/m/0h2ppcp,/m/0h14h,/m/062xwfy,22672266,The Mysterious Lady,Tania Fedorova,She,23,18,19
1642,3669763,/m/09th75,1999-01-19,Terry Cuff,1968-06-14,F,1.651,/m/02ctzb,Yasmine Bleeth,30.0,/m/02vcm95,/m/0h1ng8x,/m/02dpkj,/m/02vcm95,3669763,Ultimate Deception,Terry Cuff,Terry,4,2,3
1643,2172156,/m/06s6m_,1989,Sethu Madhavan,1960-05-21,M,1.72,/m/0dryh9k,Mohanlal,28.0,/m/0j_j9g,/m/0h8gspy,/m/02fbpz,/m/0j_j9g,2172156,Kireedam,Sethu Madhavan,Sethu,13,36,37
1644,14838516,/m/03w9fwk,2009-02-12,Chun-Li,1982-12-30,F,1.6,/m/01mw1s,Kristin Kreuk,26.0,/m/0460cnr,/m/02jf59,/m/0p869,/m/0460cnr,14838516,Street Fighter: The Legend of Chun-Li,Chun-Li,Chun-Li,17,35,36
1645,14838516,/m/03w9fwk,2009-02-12,Balrog,1957-12-10,M,1.96,/m/0x67,Michael Clarke Duncan,51.0,/m/0460cnx,/m/02ht69,/m/02lkcc,/m/0460cnx,14838516,Street Fighter: The Legend of Chun-Li,Balrog,her,7,35,36
1646,4405535,/m/0c0j58,2000-09-15,Stevie Sanders,1970-11-18,M,1.87,/m/0x67,Mike Epps,29.0,/m/0cg02r9,/m/0h18lfs,/m/06l9n8,/m/0cg02r9,4405535,Bait,Stevie Sanders,"Alvin Sanders , a petty con artist incarcerated for stealing shrimp ,",4,41,42
1647,18713808,/m/04gsr83,1997,Angie Baker,1962-06-13,F,1.65,/m/048z7l,Ally Sheedy,34.0,/m/062wgqy,/m/0h2m9d_,/m/02f8lw,/m/062wgqy,18713808,Country Justice,Angie Baker,Angie,3,13,14
1648,92608,/m/0m_vf,1958-02-06,Leonard Vole,1914-05-05,M,1.82,/m/06v41q,Tyrone Power,43.0,/m/0k852_,/m/0h36wty,/m/02s58t,/m/0k852_,92608,Witness for the Prosecution,Leonard Vole,Leonard,16,18,19
1649,20312589,/m/04_0m6q,1964,Marlowe,1927-08-09,M,1.8,/m/02w7gg,Robert Shaw,36.0,/m/0dh6rp9,/m/0h5nfly,/m/0164r9,/m/0dh6rp9,20312589,Tomorrow at Ten,Marlowe,he,8,41,42
1650,781629,/m/03bxlj,2003-08-08,Sgt. Dan 'Hondo' Harrelson,1948-12-21,M,1.89,/m/0x67,Samuel L. Jackson,54.0,/m/0k2rxh,/m/0bnfgl4,/m/0f5xn,/m/0k2rxh,781629,S.W.A.T.,Sgt. Dan 'Hondo' Harrelson,Hondo,3,5,6
1651,781629,/m/03bxlj,2003-08-08,Jim Street,1976-05-31,M,1.8,/m/06fczy,Colin Farrell,27.0,/m/0k2rxn,/m/0bnfgjr,/m/01wxyx1,/m/0k2rxn,781629,S.W.A.T.,Jim Street,Street,5,35,36
1652,781629,/m/03bxlj,2003-08-08,Alex Montel,1966-01-12,M,1.78,/m/03ts0c,Olivier Martinez,37.0,/m/0k2ry3,/m/0bnfgkx,/m/02x2rk,/m/0k2ry3,781629,S.W.A.T.,Alex Montel,Montel,16,5,6
1653,781629,/m/03bxlj,2003-08-08,LAPD Officer,1973-02-09,M,1.83,/m/033tf_,Colin Egglesfield,30.0,/m/0gykd3z,/m/0gykd40,/m/091d2_,/m/0gykd3z,781629,S.W.A.T.,LAPD Officer,"LAPD officers , attempt",4,35,36
1654,11762841,/m/02rrfzf,2001-03-30,Floop,1965-01-27,M,1.78,/m/03lmx1,Alan Cumming,36.0,/m/01z0ph5,/m/02nwmls,/m/01cwcr,/m/01z0ph5,11762841,Spy Kids,Floop,his,7,34,35
1655,11762841,/m/02rrfzf,2001-03-30,Alexander Minion,1953-10-09,M,1.772,/m/0150zs,Tony Shalhoub,47.0,/m/04mj3xc,/m/0hr6nyb,/m/02661h,/m/04mj3xc,11762841,Spy Kids,Alexander Minion,Minion,8,43,44
1656,11762841,/m/02rrfzf,2001-03-30,Carmen Cortez,1988-08-27,F,1.55,/m/0c2hxm,Alexa Vega,12.0,/m/02s9tsc,/m/02ql50,/m/02z7h0,/m/02s9tsc,11762841,Spy Kids,Carmen Cortez,Carmen,7,34,35
1657,11762841,/m/02rrfzf,2001-03-30,Felix Gumm,1946-07-13,M,1.68,/m/025rpb0,Cheech Marin,54.0,/m/04mj3xj,/m/0h322tm,/m/029k55,/m/04mj3xj,11762841,Spy Kids,Felix Gumm,Felix Gumm,3,43,44
1658,11762841,/m/02rrfzf,2001-03-30,Machete,1944-05-16,M,1.68,/m/01g7zj,Danny Trejo,56.0,/m/03jtgpf,/m/0fq3srm,/m/01xllf,/m/03jtgpf,11762841,Spy Kids,Machete,Machete,5,43,44
1659,11762841,/m/02rrfzf,2001-03-30,Juni Cortez,1992-06-14,M,1.77,/m/041rx,Daryl Sabara,8.0,/m/02s9trw,/m/02ql73,/m/042ldz,/m/02s9trw,11762841,Spy Kids,Juni Cortez,Juni,10,34,35
1660,11762841,/m/02rrfzf,2001-03-30,Ms. Gradenko,1964-12-08,F,1.68,/m/02qv_h_,Teri Hatcher,36.0,/m/03jsj6r,/m/0gys617,/m/01dw4q,/m/03jsj6r,11762841,Spy Kids,Ms. Gradenko,he,9,18,19
1661,11762841,/m/02rrfzf,2001-03-30,Ingrid Cortez,1971-08-29,F,1.65,/m/0xnvg,Carla Gugino,29.0,/m/01z0pft,/m/02nwmm6,/m/06qgvf,/m/01z0pft,11762841,Spy Kids,Ingrid Cortez,Ingrid and Gregorio,6,34,35
1662,1551200,/m/059pzl,1993,Avik,1966-11-19,M,1.765,/m/0d2by,Jason Scott Lee,26.0,/m/02vc607,/m/0h37rm4,/m/03680d,/m/02vc607,1551200,Map of the Human Heart,Avik,Avik,11,3,4
1663,5273926,/m/0db_7t,2004-01-23,Dr. Ranveer Malhotra,1942-10-11,M,1.88,/m/0583cz,Amitabh Bachchan,61.0,/m/0jt1vc,/m/0gxrcll,/m/0tj9,/m/0jt1vc,5273926,Aetbaar,Dr. Ranveer Malhotra,Dr. Ranveer,35,46,47
1664,5273926,/m/0db_7t,2004-01-23,Ria Malhotra,1979-01-07,F,1.74,/m/0fqp6zk,Bipasha Basu,25.0,/m/0jt1vp,/m/0gy63qv,/m/04y0hj,/m/0jt1vp,5273926,Aetbaar,Ria Malhotra,Ria & her mother,41,46,47
1665,15314660,/m/03m4mm7,1995-10-27,Jack McCloud,1952-08-18,M,1.78,/m/02ctzb,Patrick Swayze,43.0,/m/040nh_y,/m/0gxtr2n,/m/02h3tp,/m/040nh_y,15314660,Three Wishes,Jack McCloud,Jack and Betty,6,49,50
1666,7321868,/m/0kv4yd,2007-10-18,Amrita Goutham,1981-06-07,F,1.65,/m/0761bp,Amrita Rao,26.0,/m/02vbc01,/m/0gygny2,/m/03rtvc,/m/02vbc01,7321868,Athidi,Amrita Goutham,Amrita and her cousin,54,1,2
1667,19332675,/m/04n3rp0,2001,Dessie Brabant,1976-02-10,F,1.727,/m/02w7gg,Keeley Hawes,24.0,/m/0cg3yl4,/m/0h1prny,/m/03rkh_,/m/0cg3yl4,19332675,Othello,Dessie Brabant,Cass,10,2,3
1668,19332675,/m/04n3rp0,2001,Ben Jago,1964-02-16,M,1.83,/m/02w7gg,Christopher Eccleston,36.0,/m/0cgcm9v,/m/0h0v5qw,/m/02cbs0,/m/0cgcm9v,19332675,Othello,Ben Jago,Jago,28,18,19
1669,5429993,/m/0b73wst,2006-08-07,Tyler Gage,1980-04-26,M,1.854,/m/059_w,Channing Tatum,26.0,/m/0k3sk9,/m/0h5pgzy,/m/06lvlf,/m/0k3sk9,5429993,Step Up,Tyler Gage,Tyler,28,2,3
1670,5429993,/m/0b73wst,2006-08-07,Miles Darby,1986-08-27,M,1.8,/m/0x67,Mario,19.0,/m/0k3skt,/m/0h5pgyt,/m/01mlfn5,/m/0k3skt,5429993,Step Up,Miles Darby,Miles,3,32,33
1671,520990,/m/02l11z,1983-06-08,Louis Winthorpe III,1952-07-01,M,1.85,/m/0g8_vp,Dan Aykroyd,30.0,/m/0k7952,/m/0h16qnr,/m/0d608,/m/0k7952,520990,Trading Places,Louis Winthorpe III,Winthorpe,13,6,7
1672,520990,/m/02l11z,1983-06-08,Billy Ray Valentine,1961-04-03,M,1.75,/m/0x67,Eddie Murphy,22.0,/m/0k7957,/m/0h5r40y,/m/0f7hc,/m/0k7957,520990,Trading Places,Billy Ray Valentine,Valentine,12,40,41
1673,30481661,/m/0g9zh7j,2011-02-18,Phillip Larue,1969-03-27,M,1.75,/m/09v5bdn,Kevin Corrigan,41.0,/m/0gd2kg1,/m/0gd2kg4,/m/0c7lcx,/m/0gd2kg1,30481661,The Chaperone,Phillip Larue,Larue,4,17,18
1674,1031588,/m/03_xh3,1985-08-30,Martin,1944-01-23,M,1.85,/m/05l3g_,Rutger Hauer,41.0,/m/0jy906,/m/0h2n0wx,/m/09byk,/m/0jy906,1031588,Flesh & Blood,Martin,his,24,30,31
1675,1031588,/m/03_xh3,1985-08-30,Agnes,1962-02-05,F,1.6,/m/09kr66,Jennifer Jason Leigh,23.0,/m/0jy90c,/m/0h25mv8,/m/01qqtr,/m/0jy90c,1031588,Flesh & Blood,Agnes,Agnes,25,13,14
1676,10702360,/m/02qmp0q,1961,Madan aka Shyam,1931-10-21,M,1.85,/m/0dryh9k,Shammi Kapoor,29.0,/m/02vcr3x,/m/0h3756h,/m/02vmzp,/m/02vcr3x,10702360,Boy Friend,Madan aka Shyam,Shyam,26,10,11
1677,536009,/m/02mpyh,1999-12-12,Marge Sherwood,1972-09-27,F,1.75,/m/041rx,Gwyneth Paltrow,27.0,/m/0k6mhl,/m/04fgqlw,/m/0bq2g,/m/0k6mhl,536009,The Talented Mr. Ripley,Marge Sherwood,her,5,10,11
1678,536009,/m/02mpyh,1999-12-12,Tom Ripley,1970-10-08,M,1.78,/m/0cnvdq1,Matt Damon,29.0,/m/0k6mh8,/m/02n7bv,/m/0169dl,/m/0k6mh8,536009,The Talented Mr. Ripley,Tom Ripley,Ripley,29,10,11
1679,536009,/m/02mpyh,1999-12-12,Dickie Greenleaf,1972-12-29,M,1.82,/m/02w7gg,Jude Law,26.0,/m/0k6mhf,/m/09ly9qh,/m/01r93l,/m/0k6mhf,536009,The Talented Mr. Ripley,Dickie Greenleaf,Dickie,25,10,11
